"id","title","author","publisher","price","availability","genre","createdAt","updatedAt","imageUrl"
8301,"Mona Lisa Overdrive (Bantam Spectra Book)","William Gibson","Bantam","29.99",10,"General","2025-09-08T08:05:39.241Z","2025-09-08T08:05:39.241Z","http://images.amazon.com/images/P/0553281747.01.LZZZZZZZ.jpg"
8302,"Fierce Creatures: A Novel","Iain Johnstone","Berkley Publishing Group","29.99",10,"General","2025-09-08T08:05:39.244Z","2025-09-08T08:05:39.244Z","http://images.amazon.com/images/P/1572971967.01.LZZZZZZZ.jpg"
8303,"Child of the Light (Child of the Light)","Janet Berliner","White Wolf Pub","29.99",10,"General","2025-09-08T08:05:39.246Z","2025-09-08T08:05:39.246Z","http://images.amazon.com/images/P/1565049314.01.LZZZZZZZ.jpg"
8304,"The Treasure Box","Orson Scott Card","HarperTorch","29.99",10,"General","2025-09-08T08:05:39.249Z","2025-09-08T08:05:39.249Z","http://images.amazon.com/images/P/006109398X.01.LZZZZZZZ.jpg"
8305,"The Liar","Stephen Fry","Soho Press","29.99",10,"General","2025-09-08T08:05:39.252Z","2025-09-08T08:05:39.252Z","http://images.amazon.com/images/P/156947012X.01.LZZZZZZZ.jpg"
8306,"1921 : The Great Novel of the Irish Civil War (Irish Century)","Morgan Llywelyn","Forge Books","29.99",10,"General","2025-09-08T08:05:39.254Z","2025-09-08T08:05:39.254Z","http://images.amazon.com/images/P/0312867549.01.LZZZZZZZ.jpg"
8307,"The Dream of Scipio","Iain Pears","Riverhead Books","29.99",10,"General","2025-09-08T08:05:39.257Z","2025-09-08T08:05:39.257Z","http://images.amazon.com/images/P/157322202X.01.LZZZZZZZ.jpg"
8308,"The Gormenghast Novels: Titus Groan, Gormenghast, Titus Alone","Mervyn Peake","Overlook Press","29.99",10,"General","2025-09-08T08:05:39.260Z","2025-09-08T08:05:39.260Z","http://images.amazon.com/images/P/0879516283.01.LZZZZZZZ.jpg"
8309,"Crossroads of Twilight (Wheel of Time, Book 10)","Robert Jordan","Tor Fantasy","29.99",10,"General","2025-09-08T08:05:39.262Z","2025-09-08T08:05:39.262Z","http://images.amazon.com/images/P/0812571339.01.LZZZZZZZ.jpg"
8310,"Blood Canticle (The Vampire Chronicles)","ANNE RICE","Knopf","29.99",10,"General","2025-09-08T08:05:39.265Z","2025-09-08T08:05:39.265Z","http://images.amazon.com/images/P/037541200X.01.LZZZZZZZ.jpg"
8311,"Night Lives On","Walter J. Lord","Avon","29.99",10,"General","2025-09-08T08:05:39.268Z","2025-09-08T08:05:39.268Z","http://images.amazon.com/images/P/0380732033.01.LZZZZZZZ.jpg"
8312,"A Night to Remember","WALTER LORD","Bantam","29.99",10,"General","2025-09-08T08:05:39.271Z","2025-09-08T08:05:39.271Z","http://images.amazon.com/images/P/0553278274.01.LZZZZZZZ.jpg"
8313,"A Thin Dark Line (Mysteries &amp; Horror)","TAMI HOAG","Bantam","29.99",10,"General","2025-09-08T08:05:39.273Z","2025-09-08T08:05:39.273Z","http://images.amazon.com/images/P/0553571885.01.LZZZZZZZ.jpg"
8314,"Matilda","Roald Dahl","Puffin Books","29.99",10,"General","2025-09-08T08:05:39.276Z","2025-09-08T08:05:39.276Z","http://images.amazon.com/images/P/014034294X.01.LZZZZZZZ.jpg"
8315,"Man, Woman, and the Meaning of Love: God's Plan for Love, Marriage, Intimacy, and the Family","Dietrich Von Hildebrand","Sophia Institute Press","29.99",10,"General","2025-09-08T08:05:39.278Z","2025-09-08T08:05:39.278Z","http://images.amazon.com/images/P/192883244X.01.LZZZZZZZ.jpg"
8316,"How to Rock Climb! (How to Rock Climb)","John Long","Globe Pequot Pr","29.99",10,"General","2025-09-08T08:05:39.281Z","2025-09-08T08:05:39.281Z","http://images.amazon.com/images/P/0934641641.01.LZZZZZZZ.jpg"
8317,"Navarre Bible: Acts of the Apostles (Navarre Bible: New Testament)","Faculty of Theology of the University of","International Specialized Book Services","29.99",10,"General","2025-09-08T08:05:39.284Z","2025-09-08T08:05:39.284Z","http://images.amazon.com/images/P/1851820442.01.LZZZZZZZ.jpg"
8318,"What Your Doctor May Not Tell You About Menopause: The Breakthrough Book on Natural Progesterone","John R. Lee","Warner Books","29.99",10,"General","2025-09-08T08:05:39.287Z","2025-09-08T08:05:39.287Z","http://images.amazon.com/images/P/0446671444.01.LZZZZZZZ.jpg"
8319,"Dear Mr Henshaw","Beverly Cleary","Bantam Doubleday Dell","29.99",10,"General","2025-09-08T08:05:39.289Z","2025-09-08T08:05:39.289Z","http://images.amazon.com/images/P/0440717949.01.LZZZZZZZ.jpg"
8320,"Story of Ferdinand (Picture Puffin)","Munro Leaf","Puffin Books","29.99",10,"General","2025-09-08T08:05:39.292Z","2025-09-08T08:05:39.292Z","http://images.amazon.com/images/P/0140502343.01.LZZZZZZZ.jpg"
8321,"Sounder","William Armstrong","Scholastic Inc","29.99",10,"General","2025-09-08T08:05:39.295Z","2025-09-08T08:05:39.295Z","http://images.amazon.com/images/P/0590478346.01.LZZZZZZZ.jpg"
8322,"Sadako and the Thousand Paper Cranes","Eleanor Coerr","Yearling","29.99",10,"General","2025-09-08T08:05:39.297Z","2025-09-08T08:05:39.297Z","http://images.amazon.com/images/P/0440474655.01.LZZZZZZZ.jpg"
8323,"Secret Hiding Places: (For Clever Kids)","Mark Shulman","Sterling","29.99",10,"General","2025-09-08T08:05:39.300Z","2025-09-08T08:05:39.300Z","http://images.amazon.com/images/P/0806968532.01.LZZZZZZZ.jpg"
8324,"What Your Kindergartner Needs to Know: Preparing Your Child for a Lifetime of Learning (Core Knowledge Series)","E. D. Hirsch","Delta Trade Paperbacks","29.99",10,"General","2025-09-08T08:05:39.303Z","2025-09-08T08:05:39.303Z","http://images.amazon.com/images/P/0385318413.01.LZZZZZZZ.jpg"
8325,"Who's a Goblin?","Dandi Daley Mackall","Landoll","29.99",10,"General","2025-09-08T08:05:39.306Z","2025-09-08T08:05:39.306Z","http://images.amazon.com/images/P/1569873291.01.LZZZZZZZ.jpg"
8326,"The Christmas Cookies","Andy Rector","Landoll, Inc.","29.99",10,"General","2025-09-08T08:05:39.308Z","2025-09-08T08:05:39.308Z","http://images.amazon.com/images/P/1569870381.01.LZZZZZZZ.jpg"
8327,"Cinderella","Little Golden Books Staff","Random House Childrens Books","29.99",10,"General","2025-09-08T08:05:39.311Z","2025-09-08T08:05:39.311Z","http://images.amazon.com/images/P/030701035X.01.LZZZZZZZ.jpg"
8328,"School's In!","Debbie Dadey","Scholastic Inc.","29.99",10,"General","2025-09-08T08:05:39.313Z","2025-09-08T08:05:39.313Z","http://images.amazon.com/images/P/0439327660.01.LZZZZZZZ.jpg"
8329,"If You Wear Out Your Body, Where Will You Live?: The Little Book of Nourishment for Your Body, Mind, and Soul","Barb Schwarz","Bookpartners","29.99",10,"General","2025-09-08T08:05:39.316Z","2025-09-08T08:05:39.316Z","http://images.amazon.com/images/P/1885221665.01.LZZZZZZZ.jpg"
8330,"When Good Ghouls Go Bad","R.L. Stine","Avon","29.99",10,"General","2025-09-08T08:05:39.319Z","2025-09-08T08:05:39.319Z","http://images.amazon.com/images/P/006441082X.01.LZZZZZZZ.jpg"
8331,"Lost in Space, Digest","Catherine Clark","Scholastic","29.99",10,"General","2025-09-08T08:05:39.322Z","2025-09-08T08:05:39.322Z","http://images.amazon.com/images/P/0590189344.01.LZZZZZZZ.jpg"
8332,"Adventures In Odyssey Fiction Series #4: Behind The Locked Door","Paul McCusker","Thomas Nelson","29.99",10,"General","2025-09-08T08:05:39.325Z","2025-09-08T08:05:39.325Z","http://images.amazon.com/images/P/1561791334.01.LZZZZZZZ.jpg"
8333,"House of Danger","Raymond A. Montgomery","Bantam Books","29.99",10,"General","2025-09-08T08:05:39.328Z","2025-09-08T08:05:39.328Z","http://images.amazon.com/images/P/0553225413.01.LZZZZZZZ.jpg"
8334,"The Illustrated Sports Record Book","Zander Hollander","Signet Book","29.99",10,"General","2025-09-08T08:05:39.331Z","2025-09-08T08:05:39.331Z","http://images.amazon.com/images/P/0451188586.01.LZZZZZZZ.jpg"
8335," Tales of Terror and Suspense","Allen Edgar","Kidsbooks","29.99",10,"General","2025-09-08T08:05:39.335Z","2025-09-08T08:05:39.335Z","http://images.amazon.com/images/P/1561568805.01.LZZZZZZZ.jpg"
8336,"Don't Get Caught In the Girls Locker Room","Todd Strasser","Scholastic","29.99",10,"General","2025-09-08T08:05:39.339Z","2025-09-08T08:05:39.339Z","http://images.amazon.com/images/P/043921064X.01.LZZZZZZZ.jpg"
8337,"Disney's Tarzan (Disney's Wonderful World of Reading)","Owned by Edgar Rice Burroughs","Grolier Book Club Edition","29.99",10,"General","2025-09-08T08:05:39.342Z","2025-09-08T08:05:39.342Z","http://images.amazon.com/images/P/0717289079.01.LZZZZZZZ.jpg"
8338,"McGee and Me: Take Me Out of the Ball Game (Focus on the Family)","Bill Myers","Tyndale House Publishers","29.99",10,"General","2025-09-08T08:05:39.344Z","2025-09-08T08:05:39.344Z","http://images.amazon.com/images/P/0842341137.01.LZZZZZZZ.jpg"
8339,"Home Run Heroes: Mark McGwire and Sammy Sosa","Joseph Layden","Scholastic","29.99",10,"General","2025-09-08T08:05:39.347Z","2025-09-08T08:05:39.347Z","http://images.amazon.com/images/P/0439057469.01.LZZZZZZZ.jpg"
8340,"Drina Dances on Stage (Drina, No 4)","Jean Estoril","Scholastic Paperbacks (Mm)","29.99",10,"General","2025-09-08T08:05:39.350Z","2025-09-08T08:05:39.350Z","http://images.amazon.com/images/P/0590425587.01.LZZZZZZZ.jpg"
8341,"Travelers by Night","Vivien Alcock","Yearling Books","29.99",10,"General","2025-09-08T08:05:39.353Z","2025-09-08T08:05:39.353Z","http://images.amazon.com/images/P/0440402921.01.LZZZZZZZ.jpg"
8342,"At the Plate with...Ken Griffey Jr. (Matt Christopher Sports Biographies)","Matt Christopher","Little, Brown","29.99",10,"General","2025-09-08T08:05:39.356Z","2025-09-08T08:05:39.356Z","http://images.amazon.com/images/P/0316142336.01.LZZZZZZZ.jpg"
8343,"Baseball 2","Mark Littleton","Zondervan (J)","29.99",10,"General","2025-09-08T08:05:39.358Z","2025-09-08T08:05:39.358Z","http://images.amazon.com/images/P/0310202639.01.LZZZZZZZ.jpg"
8344,"Baseball (Sports Heroes)","Mark R. Littleton","Zondervan","29.99",10,"General","2025-09-08T08:05:39.361Z","2025-09-08T08:05:39.361Z","http://images.amazon.com/images/P/0310495512.01.LZZZZZZZ.jpg"
8345,"The Butterfly That Found Her Way Home (La Mariposa Que Encontro El Carmino a Cosa): A Story of Forgiveness (Un Cuento de Perdon)","Susan A. Brindle","Precious Life Books, Incorporated","29.99",10,"General","2025-09-08T08:05:39.363Z","2025-09-08T08:05:39.363Z","http://images.amazon.com/images/P/1889733008.01.LZZZZZZZ.jpg"
8346,"D'Aulaires Book of Greek Myths","INGRI D'AULAIRE","Yearling Books","29.99",10,"General","2025-09-08T08:05:39.366Z","2025-09-08T08:05:39.366Z","http://images.amazon.com/images/P/0440406943.01.LZZZZZZZ.jpg"
8347,"The Kingfisher First Dictionary","Angela Crawley","Kingfisher","29.99",10,"General","2025-09-08T08:05:39.369Z","2025-09-08T08:05:39.369Z","http://images.amazon.com/images/P/1856975770.01.LZZZZZZZ.jpg"
8348,"Big Book of Everything: Preschool","Kathy Douglas","Austin &amp; Nelson","29.99",10,"General","2025-09-08T08:05:39.372Z","2025-09-08T08:05:39.372Z","http://images.amazon.com/images/P/1568222033.01.LZZZZZZZ.jpg"
8349,"Gdje pijevac ne pjeva (Biblioteka ""Zlatni paun"")","Ivan Aralica","""Otokar Kersovani""","29.99",10,"General","2025-09-08T08:05:39.374Z","2025-09-08T08:05:39.374Z","http://images.amazon.com/images/P/9531530319.01.LZZZZZZZ.jpg"
8350,"Martin protiv CIA-e i KGB-a (Hit junior)","Dubravko Jelacic Buzimski","Znanje","29.99",10,"General","2025-09-08T08:05:39.377Z","2025-09-08T08:05:39.377Z","http://images.amazon.com/images/P/8631301663.01.LZZZZZZZ.jpg"
8351,"Origins of Modern Witchcraft: The Evolution of a World Religion","Aoumiel","Llewellyn Publications","29.99",10,"General","2025-09-08T08:05:39.379Z","2025-09-08T08:05:39.379Z","http://images.amazon.com/images/P/1567186483.01.LZZZZZZZ.jpg"
8352,"BLACK MOON","S. J. Gaither","Xlibris Corporation","29.99",10,"General","2025-09-08T08:05:39.382Z","2025-09-08T08:05:39.382Z","http://images.amazon.com/images/P/0738841943.01.LZZZZZZZ.jpg"
8353,"The Candle Magick Workbook (Library of the Mystic Arts)","Kala Pajeon","Carol Publishing Corporation","29.99",10,"General","2025-09-08T08:05:39.385Z","2025-09-08T08:05:39.385Z","http://images.amazon.com/images/P/0806512687.01.LZZZZZZZ.jpg"
8354,"Practical Candleburning Rituals: Spells and Rituals for Every Purpose (Llewellyn's Practical Magick Series)","Raymond Buckland","Llewellyn Publications","29.99",10,"General","2025-09-08T08:05:39.388Z","2025-09-08T08:05:39.388Z","http://images.amazon.com/images/P/0875420486.01.LZZZZZZZ.jpg"
8355,"Black and Blue (Oprah's Book Club)","ANNA QUINDLEN","Delta","29.99",10,"General","2025-09-08T08:05:39.390Z","2025-09-08T08:05:39.390Z","http://images.amazon.com/images/P/0385333137.01.LZZZZZZZ.jpg"
8356,"TickTock","Dean R. Koontz","Ballantine Books","29.99",10,"General","2025-09-08T08:05:39.393Z","2025-09-08T08:05:39.393Z","http://images.amazon.com/images/P/034538430X.01.LZZZZZZZ.jpg"
8357,"The Perfect Husband","LISA GARDNER","Bantam","29.99",10,"General","2025-09-08T08:05:39.396Z","2025-09-08T08:05:39.396Z","http://images.amazon.com/images/P/0553576801.01.LZZZZZZZ.jpg"
8358,"New Attitude","Charlotte Hughes","Mira","29.99",10,"General","2025-09-08T08:05:39.398Z","2025-09-08T08:05:39.398Z","http://images.amazon.com/images/P/1551668637.01.LZZZZZZZ.jpg"
8359,"Soul Mates: Honoring the Mysteries of Love and Relationship","Thomas Moore","Harpercollins","29.99",10,"General","2025-09-08T08:05:39.402Z","2025-09-08T08:05:39.402Z","http://images.amazon.com/images/P/0060169281.01.LZZZZZZZ.jpg"
8360,"The Falls","Karen Harper","Mira","29.99",10,"General","2025-09-08T08:05:39.404Z","2025-09-08T08:05:39.404Z","http://images.amazon.com/images/P/1551666952.01.LZZZZZZZ.jpg"
8361,"Public Secrets","Nora Roberts","Bantam","29.99",10,"General","2025-09-08T08:05:39.407Z","2025-09-08T08:05:39.407Z","http://images.amazon.com/images/P/0553285785.01.LZZZZZZZ.jpg"
8362,"Time And Again","Nora Roberts","Silhouette","29.99",10,"General","2025-09-08T08:05:39.411Z","2025-09-08T08:05:39.411Z","http://images.amazon.com/images/P/0373484410.01.LZZZZZZZ.jpg"
8363,"Am I Blue? : Coming Out from the Silence","Marion Dane Bauer","HarperTrophy","29.99",10,"General","2025-09-08T08:05:39.414Z","2025-09-08T08:05:39.414Z","http://images.amazon.com/images/P/0064405877.01.LZZZZZZZ.jpg"
8364,"Crush Depth","Joe Buff","William Morrow","29.99",10,"General","2025-09-08T08:05:39.417Z","2025-09-08T08:05:39.417Z","http://images.amazon.com/images/P/0060009640.01.LZZZZZZZ.jpg"
8365,"Coldheart Canyon: A Hollywood Ghost Story","Clive Barker","HarperCollins Publishers","29.99",10,"General","2025-09-08T08:05:39.420Z","2025-09-08T08:05:39.420Z","http://images.amazon.com/images/P/0060182970.01.LZZZZZZZ.jpg"
8366,"The White House Connection","Jack Higgins","Putnam Pub Group","29.99",10,"General","2025-09-08T08:05:39.423Z","2025-09-08T08:05:39.423Z","http://images.amazon.com/images/P/0399144897.01.LZZZZZZZ.jpg"
8367,"Running Scared","Elizabeth Lowell","Avon Books","29.99",10,"General","2025-09-08T08:05:39.426Z","2025-09-08T08:05:39.426Z","http://images.amazon.com/images/P/0061031089.01.LZZZZZZZ.jpg"
8368,"Ancient of Days","Michael Bishop","St Martins Pr","29.99",10,"General","2025-09-08T08:05:39.429Z","2025-09-08T08:05:39.429Z","http://images.amazon.com/images/P/0312890273.01.LZZZZZZZ.jpg"
8369,"Thunderhead","Douglas Preston","Warner Books","29.99",10,"General","2025-09-08T08:05:39.431Z","2025-09-08T08:05:39.431Z","http://images.amazon.com/images/P/0446608378.01.LZZZZZZZ.jpg"
8370,"Murder in Foggy Bottom (Truman, Margaret, Capital Crimes Series.)","Margaret Truman","Fawcett Books","29.99",10,"General","2025-09-08T08:05:39.434Z","2025-09-08T08:05:39.434Z","http://images.amazon.com/images/P/0449001962.01.LZZZZZZZ.jpg"
8371,"The Jasmine Trade : A Novel of Suspense Introducing Eve Diamond","Denise Hamilton","Scribner","29.99",10,"General","2025-09-08T08:05:39.437Z","2025-09-08T08:05:39.437Z","http://images.amazon.com/images/P/074321269X.01.LZZZZZZZ.jpg"
8372,"The Klone and I: A High-Tech Love Story","Danielle Steel","Delacorte Press","29.99",10,"General","2025-09-08T08:05:39.440Z","2025-09-08T08:05:39.440Z","http://images.amazon.com/images/P/0385323921.01.LZZZZZZZ.jpg"
8373,"Snowfall","Sharon Sala","Mira","29.99",10,"General","2025-09-08T08:05:39.444Z","2025-09-08T08:05:39.444Z","http://images.amazon.com/images/P/1551668440.01.LZZZZZZZ.jpg"
8374,"The Heart: A Memoir","Lance Morrow","Warner Books Inc","29.99",10,"General","2025-09-08T08:05:39.446Z","2025-09-08T08:05:39.446Z","http://images.amazon.com/images/P/0446518700.01.LZZZZZZZ.jpg"
8375,"Storm","Boris Starling","Signet Book","29.99",10,"General","2025-09-08T08:05:39.449Z","2025-09-08T08:05:39.449Z","http://images.amazon.com/images/P/0451201906.01.LZZZZZZZ.jpg"
8376,"Frost of Heaven","Junius Podrug","Tor Books","29.99",10,"General","2025-09-08T08:05:39.452Z","2025-09-08T08:05:39.452Z","http://images.amazon.com/images/P/0812555058.01.LZZZZZZZ.jpg"
8377,"The Night Watch","Sean Stewart","Ace Books","29.99",10,"General","2025-09-08T08:05:39.456Z","2025-09-08T08:05:39.456Z","http://images.amazon.com/images/P/0441005543.01.LZZZZZZZ.jpg"
8378,"Rulers of Darkness (Rulers of Darkness)","Steven Spruill","St. Martin's Press","29.99",10,"General","2025-09-08T08:05:39.459Z","2025-09-08T08:05:39.459Z","http://images.amazon.com/images/P/0312956681.01.LZZZZZZZ.jpg"
8379,"Fowl Play (Wwl Mystery , No 273)","Patricia Tichenor Westfall","Worldwide Library","29.99",10,"General","2025-09-08T08:05:39.463Z","2025-09-08T08:05:39.463Z","http://images.amazon.com/images/P/0373262736.01.LZZZZZZZ.jpg"
8380,"Last Lover","Laura Van Wormer","Mira","29.99",10,"General","2025-09-08T08:05:39.466Z","2025-09-08T08:05:39.466Z","http://images.amazon.com/images/P/155166836X.01.LZZZZZZZ.jpg"
8381,"Reckless Endangerment","Robert K. Tanenbaum","Signet Book","29.99",10,"General","2025-09-08T08:05:39.470Z","2025-09-08T08:05:39.470Z","http://images.amazon.com/images/P/0451193288.01.LZZZZZZZ.jpg"
8382,"The Face of Deception","Iris Johansen","Bantam Books","29.99",10,"General","2025-09-08T08:05:39.473Z","2025-09-08T08:05:39.473Z","http://images.amazon.com/images/P/0553578022.01.LZZZZZZZ.jpg"
8383,"G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback))","Sue Grafton","Fawcett Books","29.99",10,"General","2025-09-08T08:05:39.476Z","2025-09-08T08:05:39.476Z","http://images.amazon.com/images/P/0449219364.01.LZZZZZZZ.jpg"
8384,"The Widow","Nicolas Freeling","House of Stratus","29.99",10,"General","2025-09-08T08:05:39.479Z","2025-09-08T08:05:39.479Z","http://images.amazon.com/images/P/1842328506.01.LZZZZZZZ.jpg"
8385,"Dreamfall","Joan D. Vinge","Warner Books","29.99",10,"General","2025-09-08T08:05:39.481Z","2025-09-08T08:05:39.481Z","http://images.amazon.com/images/P/0446516279.01.LZZZZZZZ.jpg"
8386,"Winter Fire","Elizabeth Lowell","Avon","29.99",10,"General","2025-09-08T08:05:39.485Z","2025-09-08T08:05:39.485Z","http://images.amazon.com/images/P/0380775832.01.LZZZZZZZ.jpg"
8387,"Walking After Midnight","KAREN ROBARDS","Dell","29.99",10,"General","2025-09-08T08:05:39.488Z","2025-09-08T08:05:39.488Z","http://images.amazon.com/images/P/0440215900.01.LZZZZZZZ.jpg"
8388,"Beautiful Dreamer","Elizabeth Lowell","Avon","29.99",10,"General","2025-09-08T08:05:39.491Z","2025-09-08T08:05:39.491Z","http://images.amazon.com/images/P/0380818760.01.LZZZZZZZ.jpg"
8389,"Forever, Victoria","Dorothy Garlock","Warner Books","29.99",10,"General","2025-09-08T08:05:39.495Z","2025-09-08T08:05:39.495Z","http://images.amazon.com/images/P/0446361836.01.LZZZZZZZ.jpg"
8390,"Mistrals Daughter","Judith Krantz","Random House Value Publishing","29.99",10,"General","2025-09-08T08:05:39.498Z","2025-09-08T08:05:39.498Z","http://images.amazon.com/images/P/0517549069.01.LZZZZZZZ.jpg"
8391,"Murder at Witches Bluff: A Novel of Suspense and Magick","Silver Ravenwolf","Llewellyn Publications","29.99",10,"General","2025-09-08T08:05:39.502Z","2025-09-08T08:05:39.502Z","http://images.amazon.com/images/P/1567187277.01.LZZZZZZZ.jpg"
8392,"Texas Hero  (Code Name:  Danger) (Silhouette Intimate Moments, 1165)","Merline Lovelace","Silhouette","29.99",10,"General","2025-09-08T08:05:39.505Z","2025-09-08T08:05:39.505Z","http://images.amazon.com/images/P/0373272359.01.LZZZZZZZ.jpg"
8393,"With Song","Dorothy Garlock","Warner Books","29.99",10,"General","2025-09-08T08:05:39.508Z","2025-09-08T08:05:39.508Z","http://images.amazon.com/images/P/0446605883.01.LZZZZZZZ.jpg"
